pxd	run	tissue_mlm	confidence_mlm	tissue_llm	is_agree	is_in_mlm_vocab	lin_similarity	concordance_tier	disease_state_llm
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_38	Bone marrow	0.2062	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_39	B-cells	0.0462	breast	False	False	0.2633	True Conflict	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_40	Bone marrow	0.1568	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_40_140325055500	Bone marrow	0.1603	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_41	Bone marrow	0.1628	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_42	Bone marrow	0.1854	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_43	Bone marrow	0.1877	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_44	Bone marrow	0.1626	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_45	Bone marrow	0.182	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_46	Bone marrow	0.1781	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_47	Bone marrow	0.1814	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD001873	20140313_HN_Hendrik_Ramesh_PhosphoExp4_L_KD_IKK_M_Tnf_H_TNF_IKK_KD_48	Kidney	0.0564	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD002057	130327_o2_01_hu_C1_2hr	Kidney	0.098	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD002057	130327_o2_02_hu_P1_2hr	Kidney	0.1237	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD002057	130327_o2_03_hu_C2_2hr	Kidney	0.0997	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD002057	130327_o2_04_hu_P2_2hr	Kidney	0.1163	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD002057	130327_o2_05_hu_C3_2hr	Kidney	0.1033	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD002057	130327_o2_06_hu_P3_2hr	Kidney	0.1296	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD002097	CAL27_CURCUMIN_pTy_R1	Bone marrow	0.1384	Oral mucosa	False	False	0.186	True Conflict	head and neck squamous cell carcinoma
PXD002097	CAL27_CURCUMIN_pTy_R3	Bone marrow	0.1368	Oral mucosa	False	False	0.186	True Conflict	head and neck squamous cell carcinoma
PXD002591	0h_lysC_BA	Bone marrow	0.1626	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	0h_lysC_BA-re	Bone marrow	0.1696	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	12h_lysC_BA	Bone marrow	0.1501	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	12h_lysC_BA-re	Bone marrow	0.1572	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	24h_lysC_BA	Bone marrow	0.1927	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	24h_lysC_BA-re	Bone marrow	0.1792	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	6h_lysC_BA	Bone marrow	0.1722	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	6h_lysC_BA-re	Bone marrow	0.1686	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	SILAC24h	Bone marrow	0.2076	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	SILAC2h	Bone marrow	0.1895	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	SILAC32h	Bone marrow	0.1837	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	SILAC48h	Bone marrow	0.2091	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	SILAC5h	Bone marrow	0.1788	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	SILAC9h	Bone marrow	0.1697	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002591	SILAChalf	Bone marrow	0.1834	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_A0	Kidney	0.0453	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_A008	Kidney	0.0528	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_A02	Kidney	0.0556	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_A04	Tonsil	0.0445	cervix	False	False	0.2138	True Conflict	cervical adenocarcinoma
PXD002687	ET_A1	Kidney	0.0496	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_A5	Kidney	0.0676	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_B0	Kidney	0.0531	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_B008	Tonsil	0.0452	cervix	False	False	0.2138	True Conflict	cervical adenocarcinoma
PXD002687	ET_B02	Nasal Polyps	0.0414	cervix	False	False	0.2105	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_B04	Kidney	0.0566	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_B1	Kidney	0.0497	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_B5	Kidney	0.0642	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_C0	Kidney	0.0462	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_C008	Kidney	0.061	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_C02	Testis	0.045	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_C04	Testis	0.0504	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_C1	Testis	0.0599	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_C5	Testis	0.0443	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_D0	Liver	0.0987	cervix	False	False	0.2549	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_D008	Kidney	0.0602	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_D02	Kidney	0.0832	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_D04	Liver	0.0598	cervix	False	False	0.2549	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_D1	Skeletal muscle	0.0764	cervix	False	False	0.2247	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_D5	Kidney	0.0652	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_E0	Liver	0.1222	cervix	False	False	0.2549	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_E008	Kidney	0.0601	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_E02	Testis	0.0566	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_E04	Kidney	0.0524	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_E1	Kidney	0.0594	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_E5	Kidney	0.0656	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_MYR1	Skeletal muscle	0.0391	cervix	False	False	0.2247	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_MYR2	B-cells	0.0394	cervix	False	False	0.1765	True Conflict	cervical adenocarcinoma
PXD002687	ET_MYR3	Skeletal muscle	0.0399	cervix	False	False	0.2247	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_MYR4	Skeletal muscle	0.039	cervix	False	False	0.2247	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_YNMYR1	Kidney	0.0494	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_YNMYR3	Kidney	0.0465	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	ET_YNMYR4	Kidney	0.0487	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	GB_B1	Liver	0.0555	cervix	False	False	0.2549	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	GB_B2	Kidney	0.0549	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	GB_B3	Kidney	0.0596	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	GB_C1	Kidney	0.0586	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	GB_C2	Kidney	0.0594	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	GB_C3	Bone marrow	0.1316	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	JMS27A	Ovary	0.136	cervix	False	False	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma
PXD002687	JMS27C	Ovary	0.1306	cervix	False	False	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma
PXD002687	RS172_008A	Testis	0.0636	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_008B	Kidney	0.0612	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_008C	Testis	0.0637	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_02A	Kidney	0.0581	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_02B	Testis	0.0739	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_02C	Testis	0.0622	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_04A	Kidney	0.0673	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_04B	Testis	0.0597	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_04C	Testis	0.0669	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_0A	Testis	0.0643	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_0B	Testis	0.0588	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_0C	Testis	0.0548	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_1A	Testis	0.0646	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_1B	Testis	0.0764	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	RS172_1C	Ovary	0.079	cervix	False	False	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma
PXD002687	rs171a	Ovary	0.0696	cervix	False	False	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma
PXD002687	rs171b	Testis	0.066	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD002687	rs171c	Ovary	0.1105	cervix	False	False	0.771	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma
PXD003086	H292_SILAC_CSC_TP_01	Kidney	0.0652	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_02	Monocytes	0.0484	lung	False	True	0.2861	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_03	Kidney	0.054	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_04	Testis	0.0457	lung	False	True	0.2175	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_05	Monocytes	0.0497	lung	False	True	0.2861	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_06	Placenta	0.0595	lung	False	True	0.29	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_07	Kidney	0.0547	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_08	Kidney	0.0649	lung	False	True	0.3496	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_09	Monocytes	0.0715	lung	False	True	0.2861	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_10	Lymph node	0.0426	lung	False	True	0.3758	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_11	Bone marrow	0.1416	lung	False	True	0.3044	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_12	Bone marrow	0.1143	lung	False	True	0.3044	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_13	Bone marrow	0.1543	lung	False	True	0.3044	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_14	Lung	0.0943	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_15	Bone marrow	0.1016	lung	False	True	0.3044	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_16	Lung	0.0976	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_17	Lung	0.0914	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_18	Bone marrow	0.1322	lung	False	True	0.3044	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_19	Bone marrow	0.1085	lung	False	True	0.3044	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_20	Lung	0.0961	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_21	Bone marrow	0.1178	lung	False	True	0.3044	True Conflict	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_22	Lung	0.1256	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma
PXD003086	H292_SILAC_CSC_TP_23	Monocytes	0.1046	lung	False	True	0.2861	Distant Concordance (Organ System)	non-small cell lung carcinoma
PXD003252	A2780-1	Monocytes	0.1578	ovary	False	True	0.0969	True Conflict	ovarian cancer; cisplatin resistance
PXD003252	A2780-2	Monocytes	0.1719	ovary	False	True	0.0969	True Conflict	ovarian cancer; cisplatin resistance
PXD003252	A2780-DR-1	Monocytes	0.1395	ovary	False	True	0.0969	True Conflict	ovarian cancer; cisplatin resistance
PXD003252	A2780-DR-2	Monocytes	0.1249	ovary	False	True	0.0969	True Conflict	ovarian cancer; cisplatin resistance
PXD003252	A2780-DRH19si-1	Bone marrow	0.1196	ovary	False	True	0.1026	Distant Concordance (Organ System)	ovarian cancer; cisplatin resistance
PXD003252	A2780-DRH19si-2	Bone marrow	0.1169	ovary	False	True	0.1026	Distant Concordance (Organ System)	ovarian cancer; cisplatin resistance
PXD003252	A2780-DRcontrol-1	Bone marrow	0.119	ovary	False	True	0.1026	Distant Concordance (Organ System)	ovarian cancer; cisplatin resistance
PXD003252	A2780-DRcontrol-2	Monocytes	0.1516	ovary	False	True	0.0969	True Conflict	ovarian cancer; cisplatin resistance
PXD003544	COCULTURE-A	Kidney	0.0536	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003544	COCULTURE-B	Kidney	0.0618	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003544	COCULTURE-C	Placenta	0.0562	breast	False	False	0.2696	Distant Concordance (Organ System)	breast cancer
PXD003544	COCULTURE-D	Kidney	0.0783	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003587	FUS02205_iTMT_1_R1	Liver	0.1168	liver	True	True	1.0	Exact Match	hepatocellular carcinoma
PXD003587	FUS02206_iTMT_2_R1	Lung	0.098	liver	False	True	0.6776	Distant Concordance (Organ System)	hepatocellular carcinoma
PXD003587	FUS02207_iTMT_3_R1	Liver	0.1202	liver	True	True	1.0	Exact Match	hepatocellular carcinoma
PXD003587	FUS02210_iTMT_1_R2	Bone marrow	0.0981	liver	False	True	0.4121	Distant Concordance (Organ System)	hepatocellular carcinoma
PXD003587	FUS02211_iTMT_2_R2	Lung	0.0966	liver	False	True	0.6776	Distant Concordance (Organ System)	hepatocellular carcinoma
PXD003587	FUS02212_iTMT_3_R2	Monocytes	0.0904	liver	False	True	0.3882	Distant Concordance (Organ System)	hepatocellular carcinoma
PXD003587	FUS02236_APAP_3	Kidney	0.066	liver	False	True	0.7611	Near-Agreement (Subpart / Secretome)	hepatocellular carcinoma
PXD003594	b1369p080_sample_01_a	B-cells	0.0583	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_01_b	B-cells	0.0615	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_02_a	Kidney	0.0655	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_02_b	B-cells	0.0553	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_03_a	Kidney	0.0517	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_03_b	Kidney	0.052	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_04_a	Esophagus	0.0659	breast	False	False	0.124	True Conflict	breast cancer
PXD003594	b1369p080_sample_04_b	Kidney	0.0597	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_05_a	Kidney	0.0618	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_05_b	Kidney	0.0599	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_06_a	Bone marrow	0.1487	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_06_b	B-cells	0.0658	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_07_a	Bone marrow	0.1488	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_07_b	Bone marrow	0.1821	breast	False	False	0.2838	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_08_a	B-cells	0.0663	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_08_b	B-cells	0.0589	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_09_a	B-cells	0.0508	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_09_b	Kidney	0.0607	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_10_a	Kidney	0.0607	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_10_b	Kidney	0.0465	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_11_a	B-cells	0.0452	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_11_b	Kidney	0.0662	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
PXD003594	b1369p080_sample_12_a	B-cells	0.0601	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_12_b	B-cells	0.0656	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_13_a	B-cells	0.0594	breast	False	False	0.2633	True Conflict	breast cancer
PXD003594	b1369p080_sample_13_b	Kidney	0.0504	breast	False	False	0.3014	Distant Concordance (Organ System)	breast cancer
