pxd,run,coverage,scoring_mode,usable,k,cand_classes,pred_tissue,confidence,assigned,assigned_conf,tissue_source,label_class
PXD020192,PXD020192-Sample 2,0.3358,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.891,Brain,0.891,hamlet-multi,
PXD020192,PXD020192-Sample 20,0.4016,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Thyroid,0.1251,Lung,0.0892,hamlet-multi,
PXD020192,PXD020192-Sample 21,0.3664,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Adrenal gland,0.3118,Testis,0.0727,hamlet-multi,
PXD020192,PXD020192-Sample 22,0.3338,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Adrenal gland,0.3198,Testis,0.0699,hamlet-multi,
PXD020192,PXD020192-Sample 23,0.19,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Colon,0.2084,Colon,0.2084,hamlet-multi,
PXD020192,PXD020192-Sample 24,0.1997,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Colon,0.2727,Colon,0.2727,hamlet-multi,
PXD020192,PXD020192-Sample 25,0.251,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.289,Lung,0.289,hamlet-multi,
PXD020192,PXD020192-Sample 26,0.2534,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.2763,Lung,0.2763,hamlet-multi,
PXD020192,PXD020192-Sample 27,0.2492,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Liver,0.9235,Liver,0.9235,hamlet-multi,
PXD020192,PXD020192-Sample 28,0.2492,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Liver,0.8707,Liver,0.8707,hamlet-multi,
PXD020192,PXD020192-Sample 29,0.198,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Heart,0.4482,Heart,0.4482,hamlet-multi,
PXD020192,PXD020192-Sample 3,0.3357,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8918,Brain,0.8918,hamlet-multi,
PXD020192,PXD020192-Sample 30,0.1888,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Heart,0.4604,Heart,0.4604,hamlet-multi,
PXD020192,PXD020192-Sample 31,0.2281,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Colon,0.3261,Colon,0.3261,hamlet-multi,
PXD020192,PXD020192-Sample 32,0.2306,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Colon,0.3334,Colon,0.3334,hamlet-multi,
PXD020192,PXD020192-Sample 33,0.2285,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Esophagus,0.3356,Heart,0.1602,hamlet-multi,
PXD020192,PXD020192-Sample 34,0.231,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Esophagus,0.3346,Heart,0.1795,hamlet-multi,
PXD020192,PXD020192-Sample 35,0.2905,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Stomach,0.5501,Lung,0.0436,hamlet-multi,
PXD020192,PXD020192-Sample 36,0.2805,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Stomach,0.5257,Lung,0.0444,hamlet-multi,
PXD020192,PXD020192-Sample 37,0.2283,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Duodenum,0.239,Colon,0.2071,hamlet-multi,
PXD020192,PXD020192-Sample 38,0.2358,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Duodenum,0.2072,Colon,0.1737,hamlet-multi,
PXD020192,PXD020192-Sample 39,0.2504,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Liver,0.0816,Liver,0.0816,hamlet-multi,
PXD020192,PXD020192-Sample 4,0.3338,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8865,Brain,0.8865,hamlet-multi,
PXD020192,PXD020192-Sample 40,0.2562,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Esophagus,0.1158,Liver,0.0811,hamlet-multi,
PXD020192,PXD020192-Sample 41,0.3114,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Kidney,0.776,Kidney,0.776,hamlet-multi,
PXD020192,PXD020192-Sample 42,0.3091,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Kidney,0.818,Kidney,0.818,hamlet-multi,
PXD020192,PXD020192-Sample 43,0.201,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Esophagus,0.2186,Lung,0.06,hamlet-multi,
PXD020192,PXD020192-Sample 44,0.1975,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Esophagus,0.2338,Lung,0.0663,hamlet-multi,
PXD020192,PXD020192-Sample 45,0.2189,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Urinary bladder,0.09,Lung,0.0768,hamlet-multi,
PXD020192,PXD020192-Sample 46,0.1627,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Endometrium,0.0897,Lung,0.0725,hamlet-multi,
PXD020192,PXD020192-Sample 47,0.2522,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Adipose tissue,0.1039,Lung,0.0653,hamlet-multi,
PXD020192,PXD020192-Sample 48,0.2268,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Salivary gland,0.1003,Lung,0.0806,hamlet-multi,
PXD020192,PXD020192-Sample 49,0.2358,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Spleen,0.1623,Spleen,0.1623,hamlet-multi,
PXD020192,PXD020192-Sample 5,0.3332,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8403,Brain,0.8403,hamlet-multi,
PXD020192,PXD020192-Sample 50,0.2273,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Spleen,0.1934,Spleen,0.1934,hamlet-multi,
PXD020192,PXD020192-Sample 51,0.1209,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Stomach,0.156,Colon,0.1068,hamlet-multi,
PXD020192,PXD020192-Sample 52,0.1209,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Colon,0.1432,Colon,0.1432,hamlet-multi,
PXD020192,PXD020192-Sample 53,0.2412,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.0886,Lung,0.0886,hamlet-multi,
PXD020192,PXD020192-Sample 54,0.2335,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.0991,Lung,0.0991,hamlet-multi,
PXD020192,PXD020192-Sample 55,0.1617,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Stomach,0.1077,Liver,0.0919,hamlet-multi,
PXD020192,PXD020192-Sample 56,0.1567,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Colon,0.1059,Colon,0.1059,hamlet-multi,
PXD020192,PXD020192-Sample 57,0.2213,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Urinary bladder,0.1276,Lung,0.0839,hamlet-multi,
PXD020192,PXD020192-Sample 58,0.2148,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Urinary bladder,0.1151,Lung,0.0951,hamlet-multi,
PXD020192,PXD020192-Sample 59,0.2213,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Thyroid,0.1908,Lung,0.0683,hamlet-multi,
PXD020192,PXD020192-Sample 6,0.338,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8639,Brain,0.8639,hamlet-multi,
PXD020192,PXD020192-Sample 60,0.2059,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Thyroid,0.2025,Lung,0.0599,hamlet-multi,
PXD020192,PXD020192-Sample 61,0.0391,shap_penalty1,False,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Endometrium,0.07,Kidney,0.0687,hamlet-multi,
PXD020192,PXD020192-Sample 62,0.041,shap_penalty1,False,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Kidney,0.0681,Kidney,0.0681,hamlet-multi,
PXD020192,PXD020192-Sample 63,0.2303,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Adipose tissue,0.1815,Liver,0.0993,hamlet-multi,
PXD020192,PXD020192-Sample 64,0.2347,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Adipose tissue,0.2023,Liver,0.1007,hamlet-multi,
PXD020192,PXD020192-Sample 65,0.2909,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.1382,Lung,0.1382,hamlet-multi,
PXD020192,PXD020192-Sample 66,0.2775,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.1449,Lung,0.1449,hamlet-multi,
PXD020192,PXD020192-Sample 67,0.2629,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Salivary gland,0.5239,Heart,0.0634,hamlet-multi,
PXD020192,PXD020192-Sample 68,0.2676,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Salivary gland,0.5257,Heart,0.0696,hamlet-multi,
PXD020192,PXD020192-Sample 69,0.1831,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Heart,0.2926,Heart,0.2926,hamlet-multi,
PXD020192,PXD020192-Sample 7,0.3569,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.9113,Brain,0.9113,hamlet-multi,
PXD020192,PXD020192-Sample 70,0.1863,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Heart,0.2429,Heart,0.2429,hamlet-multi,
PXD020192,PXD020192-Sample 71,0.252,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Prostate,0.5058,Lung,0.0469,hamlet-multi,
PXD020192,PXD020192-Sample 72,0.2392,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Prostate,0.5213,Lung,0.0542,hamlet-multi,
PXD020192,PXD020192-Sample 73,0.1845,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Prostate,0.229,Lung,0.0558,hamlet-multi,
PXD020192,PXD020192-Sample 74,0.1688,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Salivary gland,0.095,Lung,0.0645,hamlet-multi,
PXD020192,PXD020192-Sample 75,0.3176,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Testis,0.5171,Testis,0.5171,hamlet-multi,
PXD020192,PXD020192-Sample 76,0.3086,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Testis,0.5162,Testis,0.5162,hamlet-multi,
PXD020192,PXD020192-Sample 77,0.377,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Testis,0.823,Testis,0.823,hamlet-multi,
PXD020192,PXD020192-Sample 78,0.3536,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Testis,0.7477,Testis,0.7477,hamlet-multi,
PXD020192,PXD020192-Sample 79,0.2375,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Esophagus,0.2243,Liver,0.0661,hamlet-multi,
PXD020192,PXD020192-Sample 8,0.3449,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8898,Brain,0.8898,hamlet-multi,
PXD020192,PXD020192-Sample 80,0.2459,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Esophagus,0.1901,Heart,0.0734,hamlet-multi,
PXD020192,PXD020192-Sample 81,0.1565,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Heart,0.2757,Heart,0.2757,hamlet-multi,
PXD020192,PXD020192-Sample 82,0.1485,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Heart,0.3182,Heart,0.3182,hamlet-multi,
PXD020192,PXD020192-Sample 83,0.1698,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.1237,Lung,0.1237,hamlet-multi,
PXD020192,PXD020192-Sample 84,0.1626,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.0967,Lung,0.0967,hamlet-multi,
PXD020192,PXD020192-Sample 85,0.2012,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Thyroid,0.2883,Lung,0.056,hamlet-multi,
PXD020192,PXD020192-Sample 86,0.19,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Thyroid,0.2142,Kidney,0.066,hamlet-multi,
PXD020192,PXD020192-Sample 87,0.2034,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Tonsil,0.2749,Lung,0.0514,hamlet-multi,
PXD020192,PXD020192-Sample 88,0.2316,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Tonsil,0.259,Lung,0.0651,hamlet-multi,
PXD020192,PXD020192-Sample 89,0.2393,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.1202,Lung,0.1202,hamlet-multi,
PXD020192,PXD020192-Sample 9,0.3511,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8359,Brain,0.8359,hamlet-multi,
PXD020192,PXD020192-Sample 90,0.2559,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Lung,0.1235,Lung,0.1235,hamlet-multi,
PXD020192,PXD020192-Sample 91,0.1933,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Ovary,0.1865,Lung,0.0918,hamlet-multi,
PXD020192,PXD020192-Sample 92,0.1883,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Ovary,0.2056,Lung,0.1022,hamlet-multi,
PXD048647,GR_186,0.2116,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.0998,Colon,0.0998,hamlet-multi,
PXD048647,GR_282,0.1544,predict_proba,True,2,"['Colon', 'Rectum']",Urinary bladder,0.0916,,,hamlet-multi,
PXD048647,GR_293,0.1734,predict_proba,True,2,"['Colon', 'Rectum']",Lung,0.0825,,,hamlet-multi,
PXD048647,GR_296,0.1345,predict_proba,True,2,"['Colon', 'Rectum']",Urinary bladder,0.0925,Colon,0.0751,hamlet-multi,
PXD048647,GR_360,0.2159,predict_proba,True,2,"['Colon', 'Rectum']",Lung,0.0903,,,hamlet-multi,
PXD048647,GR_384,0.1851,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.3047,Colon,0.3047,hamlet-multi,
PXD048647,GR_386,0.1542,predict_proba,True,2,"['Colon', 'Rectum']",Monocytes,0.1104,,,hamlet-multi,
PXD048647,GR_406,0.182,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.3389,Colon,0.3389,hamlet-multi,
PXD048647,GR_415,0.1798,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.1462,Colon,0.1462,hamlet-multi,
PXD048647,GR_63,0.1544,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.1308,Colon,0.1308,hamlet-multi,
PXD048647,PR_100,0.2942,predict_proba,True,2,"['Colon', 'Rectum']",Esophagus,0.0906,,,hamlet-multi,
PXD048647,PR_12,0.2009,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.3572,Colon,0.3572,hamlet-multi,
PXD048647,PR_148,0.2756,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.1285,Colon,0.1285,hamlet-multi,
PXD048647,PR_198,0.2281,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.1873,Colon,0.1873,hamlet-multi,
PXD048647,PR_240,0.2803,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.1733,Colon,0.1733,hamlet-multi,
PXD048647,PR_260,0.2514,predict_proba,True,2,"['Colon', 'Rectum']",Lung,0.0798,Colon,0.0568,hamlet-multi,
PXD048647,PR_364,0.3001,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.1081,Colon,0.1081,hamlet-multi,
PXD048647,PR_398,0.2658,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.2947,Colon,0.2947,hamlet-multi,
PXD048647,PR_62,0.2434,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.1931,Colon,0.1931,hamlet-multi,
PXD048647,PR_92,0.2776,predict_proba,True,2,"['Colon', 'Rectum']",Colon,0.2464,Colon,0.2464,hamlet-multi,
PXD048734,10,0.1979,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1091,Lung,0.1091,hamlet-multi,
PXD048734,11,0.185,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1042,Lung,0.1042,hamlet-multi,
PXD048734,12,0.1816,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Monocytes,0.1141,Lung,0.091,hamlet-multi,
PXD048734,16,0.189,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1101,Lung,0.1101,hamlet-multi,
PXD048734,17,0.1825,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.116,Lung,0.116,hamlet-multi,
PXD048734,18,0.1751,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1853,Lung,0.1853,hamlet-multi,
PXD048734,19,0.2004,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1542,Lung,0.1542,hamlet-multi,
PXD048734,2,0.1673,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1071,Lung,0.1071,hamlet-multi,
PXD048734,20,0.1788,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1542,Lung,0.1542,hamlet-multi,
PXD048734,21,0.1821,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1343,Lung,0.1343,hamlet-multi,
PXD048734,22,0.1754,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1853,Lung,0.1853,hamlet-multi,
PXD048734,23,0.1995,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Monocytes,0.098,Lung,0.0957,hamlet-multi,
PXD048734,24,0.1923,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1829,Lung,0.1829,hamlet-multi,
PXD048734,25,0.198,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1721,Lung,0.1721,hamlet-multi,
PXD048734,26,0.1831,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.1958,Lung,0.1958,hamlet-multi,
PXD048734,27,0.1744,predict_proba,True,7,"['Colon', 'Esophagus', 'Kidney', 'Liver', 'Lung', 'Ovary', 'Stomach']",Lung,0.112,Lung,0.112,hamlet-multi,
